month,year,quarter,artist,genre,country,region,total_streams,premium_streams,free_streams,premium_revenue_usd,ad_revenue_usd,total_revenue_usd,saves,playlist_adds,skip_rate,popularity_score,artist_trend
2024-07,2024,Q3,Twenty One Pilots,Rock,Nigeria,Africa,1350505,243090,1107415,0.72,2173.87,2174.59,87239,66151,0.13,57,Stable
2024-07,2024,Q3,Post Malone,Hip-Hop,Nigeria,Africa,2993627,538852,2454775,1.47,5205.2,5206.67,95950,65369,0.306,100,Declining
2024-07,2024,Q3,Olivia Rodrigo,Pop,Nigeria,Africa,2627169,472890,2154279,1.44,5474.41,5475.85,90258,112767,0.085,100,Rising
2024-07,2024,Q3,Dua Lipa,Pop,Nigeria,Africa,265127,47722,217405,0.13,606.78,606.91,16429,7162,0.133,100,Rising
2024-07,2024,Q3,Frank Ocean,R&B,Nigeria,Africa,470198,84635,385563,0.25,1064.23,1064.48,25245,21185,0.197,100,Rising
2024-07,2024,Q3,Stray Kids,K-Pop,Nigeria,Africa,1315645,236816,1078829,0.79,1552.55,1553.34,60965,22343,0.129,59,Declining
2024-07,2024,Q3,Doja Cat,Pop,Nigeria,Africa,713821,128487,585334,0.41,1671.06,1671.47,34098,34763,0.229,100,Stable
2024-07,2024,Q3,Blackpink,K-Pop,Nigeria,Africa,3235288,582351,2652937,1.5,6140.97,6142.47,114065,69708,0.085,100,Rising
2024-07,2024,Q3,Dua Lipa,Pop,South Africa,Africa,3490214,977259,2512955,4.19,4309.65,4313.84,131465,134718,0.149,100,Rising
2024-07,2024,Q3,21 Savage,Hip-Hop,South Africa,Africa,879880,246366,633514,1.12,1553.33,1554.45,32397,41089,0.336,100,Declining
2024-07,2024,Q3,Frank Ocean,R&B,South Africa,Africa,3118613,873211,2245402,3.77,4199.1,4202.87,184071,152462,0.246,100,Rising
2024-07,2024,Q3,Disclosure,Electronic,South Africa,Africa,2498764,699653,1799111,3.05,2142.05,2145.1,155114,58088,0.115,100,Rising
2024-07,2024,Q3,Ed Sheeran,Pop,South Africa,Africa,4151945,1162544,2989401,3.99,5263.94,5267.93,225855,128148,0.286,100,Rising
2024-07,2024,Q3,Taylor Swift,Pop,South Africa,Africa,2870633,803777,2066856,2.78,3444.98,3447.76,225941,42591,0.241,100,Stable
2024-07,2024,Q3,Kendrick Lamar,Hip-Hop,South Africa,Africa,3431717,960880,2470837,3.32,7230.02,7233.34,233349,108822,0.29,100,Rising
2024-07,2024,Q3,Martin Garrix,Electronic,South Africa,Africa,3439592,963085,2476507,3.54,5508.87,5512.41,269052,117608,0.168,100,Rising
2024-07,2024,Q3,Harry Styles,Pop,South Africa,Africa,2370647,663781,1706866,3.03,5010.17,5013.2,68421,75823,0.238,100,Stable
2024-07,2024,Q3,Wizkid,Afrobeats,South Africa,Africa,1452166,406606,1045560,1.5,3092.49,3093.99,51115,48114,0.281,100,Rising
2024-07,2024,Q3,The Weeknd,R&B/Pop,South Africa,Africa,3390149,949241,2440908,3.93,3322.7,3326.63,202402,118133,0.31,100,Rising
2024-07,2024,Q3,Bts,K-Pop,South Africa,Africa,193922,54298,139624,0.21,229.4,229.61,14195,8556,0.16,64,Stable
2024-07,2024,Q3,Drake,Hip-Hop,Kenya,Africa,2809041,421356,2387685,0.99,5303.76,5304.75,67337,49454,0.227,100,Stable
2024-07,2024,Q3,Twenty One Pilots,Rock,Kenya,Africa,1512473,226870,1285603,0.58,2768.84,2769.42,119011,70528,0.309,53,Stable
2024-07,2024,Q3,Olivia Rodrigo,Pop,Kenya,Africa,430200,64530,365670,0.15,514.24,514.39,31583,17274,0.232,100,Rising
2024-07,2024,Q3,The Weeknd,R&B/Pop,Kenya,Africa,3393194,508979,2884215,1.25,4739.57,4740.82,177538,166267,0.092,100,Rising
2024-07,2024,Q3,Ariana Grande,Pop,Kenya,Africa,2174588,326188,1848400,0.8,4218.66,4219.46,112404,24283,0.236,94,Stable
2024-07,2024,Q3,Stray Kids,K-Pop,Kenya,Africa,1481146,222171,1258975,0.61,1378.76,1379.37,60548,38202,0.247,70,Declining
2024-07,2024,Q3,Paramore,Rock,Kenya,Africa,2127610,319141,1808469,0.85,2622.09,2622.94,95530,90334,0.322,76,Stable
2024-07,2024,Q3,Calvin Harris,Electronic,Kenya,Africa,1677424,251613,1425811,0.71,3027.18,3027.89,80777,43487,0.137,93,Rising
2024-07,2024,Q3,Post Malone,Hip-Hop,Kenya,Africa,1169380,175407,993973,0.45,2978.54,2978.99,58341,47095,0.159,100,Declining
2024-07,2024,Q3,H.E.R.,R&B,Kenya,Africa,2073945,311091,1762854,0.89,4612.49,4613.38,164924,52241,0.101,100,Rising
2024-07,2024,Q3,Travis Scott,Hip-Hop,Kenya,Africa,2550636,382595,2168041,0.85,5228.39,5229.24,61458,26317,0.089,100,Declining
2024-07,2024,Q3,Rauw Alejandro,Latin,Kenya,Africa,1476273,221440,1254833,0.51,1434.75,1435.26,84146,14953,0.294,77,Stable
2024-07,2024,Q3,Brent Faiyaz,R&B,Ghana,Africa,1366230,191272,1174958,0.39,1281.04,1281.43,46506,16922,0.297,100,Rising
2024-07,2024,Q3,Sza,R&B,Ghana,Africa,1606431,224900,1381531,0.45,2876.3,2876.75,49913,42642,0.131,100,Stable
2024-07,2024,Q3,J Balvin,Latin,Ghana,Africa,1376315,192684,1183631,0.38,1649.7,1650.08,105187,60242,0.194,65,Rising
2024-07,2024,Q3,Tyla,Afrobeats,Ghana,Africa,8980226,1257231,7722995,2.85,10081.51,10084.36,606033,314093,0.318,100,Rising
2024-07,2024,Q3,Ariana Grande,Pop,Ghana,Africa,1973632,276308,1697324,0.65,3343.39,3344.04,51219,40831,0.28,100,Stable
2024-07,2024,Q3,Imagine Dragons,Rock,Ghana,Africa,564801,79072,485729,0.17,1015.54,1015.71,15805,11256,0.325,91,Stable
2024-07,2024,Q3,Arctic Monkeys,Rock,Ghana,Africa,2261712,316639,1945073,0.65,3185.68,3186.33,178563,93135,0.307,100,Rising
2024-07,2024,Q3,Ed Sheeran,Pop,Ghana,Africa,3041783,425849,2615934,1.05,5422.12,5423.17,191563,81765,0.295,100,Rising
2024-07,2024,Q3,Frank Ocean,R&B,Ghana,Africa,942550,131957,810593,0.33,1409.23,1409.56,58813,19979,0.243,100,Rising
2024-07,2024,Q3,Nicki Minaj,Hip-Hop,Ghana,Africa,1985428,277959,1707469,0.59,1902.27,1902.86,68013,66421,0.093,100,Stable
2024-07,2024,Q3,Twenty One Pilots,Rock,Japan,Asia,1588966,953379,635587,9.53,1872.36,1881.89,98013,72129,0.12,55,Stable
2024-07,2024,Q3,Kendrick Lamar,Hip-Hop,Japan,Asia,1644713,986827,657886,9.25,1775.88,1785.13,43274,50893,0.133,100,Rising
2024-07,2024,Q3,Davido,Afrobeats,Japan,Asia,4951786,2971071,1980715,27.66,3332.1,3359.76,236477,175811,0.197,100,Rising
2024-07,2024,Q3,Olivia Rodrigo,Pop,Japan,Asia,7350670,4410402,2940268,45.6,3036.52,3082.12,479497,324229,0.243,100,Rising
2024-07,2024,Q3,Ariana Grande,Pop,Japan,Asia,1897583,1138549,759034,11.82,1961.79,1973.61,142254,88911,0.223,100,Stable
2024-07,2024,Q3,Lil Baby,Hip-Hop,Japan,Asia,2587199,1552319,1034880,15.39,1996.18,2011.57,169573,33664,0.217,61,Declining
2024-07,2024,Q3,Miley Cyrus,Pop,Japan,Asia,7446852,4468111,2978741,45.49,6982.28,7027.77,383773,171409,0.316,100,Stable
2024-07,2024,Q3,Karol G,Latin,Japan,Asia,680583,408349,272234,4.36,548.83,553.19,43122,19243,0.139,94,Rising
2024-07,2024,Q3,Frank Ocean,R&B,South Korea,Asia,1506705,828687,678018,6.5,1598.49,1604.99,71220,52298,0.322,82,Rising
2024-07,2024,Q3,Rema,Afrobeats,South Korea,Asia,6815523,3748537,3066986,33.12,3721.34,3754.46,267757,208130,0.256,100,Rising
2024-07,2024,Q3,Coldplay,Rock,South Korea,Asia,2008929,1104910,904019,8.31,2276.54,2284.85,94422,82579,0.319,49,Stable
2024-07,2024,Q3,Drake,Hip-Hop,South Korea,Asia,175656,96610,79046,0.72,147.99,148.71,12906,5828,0.214,70,Stable
2024-07,2024,Q3,Peso Pluma,Latin,South Korea,Asia,2057908,1131849,926059,9.62,1901.57,1911.19,118238,80162,0.262,100,Rising
2024-07,2024,Q3,21 Savage,Hip-Hop,South Korea,Asia,3317519,1824635,1492884,13.21,2701.86,2715.07,145812,69836,0.256,49,Declining
2024-07,2024,Q3,Twenty One Pilots,Rock,South Korea,Asia,1332437,732840,599597,5.7,1530.11,1535.81,66184,64814,0.127,60,Stable
2024-07,2024,Q3,Dua Lipa,Pop,South Korea,Asia,10658862,5862374,4796488,43.85,13010.63,13054.48,481462,258037,0.268,100,Rising
2024-07,2024,Q3,Ed Sheeran,Pop,South Korea,Asia,9624384,5293411,4330973,36.65,8125.95,8162.6,535064,437537,0.345,100,Rising
2024-07,2024,Q3,Martin Garrix,Electronic,India,Asia,11177064,2458954,8718110,4.82,21549.04,21553.86,253121,461045,0.135,100,Rising
2024-07,2024,Q3,Calvin Harris,Electronic,India,Asia,3480484,765706,2714778,1.63,3997.9,3999.53,115495,43400,0.186,100,Rising
2024-07,2024,Q3,Bad Bunny,Latin,India,Asia,436780,96091,340689,0.2,685.57,685.77,22642,12228,0.238,76,Stable
2024-07,2024,Q3,Drake,Hip-Hop,India,Asia,3820603,840532,2980071,1.61,8425.89,8427.5,245752,154405,0.232,72,Stable
2024-07,2024,Q3,Doja Cat,Pop,India,Asia,10169689,2237331,7932358,5.08,20803.24,20808.32,700657,341168,0.082,100,Stable
2024-07,2024,Q3,Stray Kids,K-Pop,India,Asia,9273996,2040279,7233717,4.61,18550.3,18554.91,269764,231746,0.129,100,Declining
2024-07,2024,Q3,Billie Eilish,Pop,India,Asia,2211264,486478,1724786,1.07,2067.02,2068.09,60899,102573,0.308,100,Declining
2024-07,2024,Q3,Taylor Swift,Pop,India,Asia,1388306,305427,1082879,0.59,1547.35,1547.94,41216,24580,0.27,100,Stable
2024-07,2024,Q3,Kendrick Lamar,Hip-Hop,Indonesia,Asia,9162927,1832585,7330342,4.6,16422.51,16427.11,502099,446591,0.319,100,Rising
2024-07,2024,Q3,Billie Eilish,Pop,Indonesia,Asia,1801693,360338,1441355,0.95,2264.8,2265.75,119637,18637,0.183,98,Declining
2024-07,2024,Q3,H.E.R.,R&B,Indonesia,Asia,3154996,630999,2523997,1.41,5246.24,5247.65,185416,123548,0.147,95,Rising
2024-07,2024,Q3,Disclosure,Electronic,Indonesia,Asia,7448012,1489602,5958410,3.97,13264.05,13268.02,306358,113774,0.255,100,Rising
2024-07,2024,Q3,Twenty One Pilots,Rock,Indonesia,Asia,3528112,705622,2822490,1.7,3983.68,3985.38,122491,68822,0.193,53,Stable
2024-07,2024,Q3,Burna Boy,Afrobeats,Indonesia,Asia,4800980,960196,3840784,2.05,7561.02,7563.07,192791,234200,0.182,100,Rising
2024-07,2024,Q3,Karol G,Latin,Indonesia,Asia,4218959,843791,3375168,2.37,4512.25,4514.62,197790,197954,0.304,100,Rising
2024-07,2024,Q3,Blackpink,K-Pop,Indonesia,Asia,25757556,5151511,20606045,14.4,45056.77,45071.17,1896418,415304,0.092,100,Rising
2024-07,2024,Q3,Nicki Minaj,Hip-Hop,Argentina,Latam,3395576,1086584,2308992,3.37,5397.37,5400.74,76042,97876,0.144,100,Stable
2024-07,2024,Q3,Miley Cyrus,Pop,Argentina,Latam,2924449,935823,1988626,3.13,2081.83,2084.96,130384,117231,0.338,94,Stable
2024-07,2024,Q3,Martin Garrix,Electronic,Argentina,Latam,3606694,1154142,2452552,3.46,4478.82,4482.28,211876,58149,0.327,100,Rising
2024-07,2024,Q3,Lil Baby,Hip-Hop,Argentina,Latam,119352,38192,81160,0.13,109.54,109.67,4150,2035,0.171,80,Declining
2024-07,2024,Q3,Aespa,K-Pop,Argentina,Latam,323094,103390,219704,0.35,225.2,225.55,8556,4410,0.181,92,Rising
2024-07,2024,Q3,Peso Pluma,Latin,Argentina,Latam,5173333,1655466,3517867,5.81,6449.98,6455.79,204610,241403,0.28,100,Rising
2024-07,2024,Q3,Karol G,Latin,Argentina,Latam,1437112,459875,977237,1.33,1265.48,1266.81,71089,35509,0.27,100,Rising
2024-07,2024,Q3,21 Savage,Hip-Hop,Argentina,Latam,1910400,611328,1299072,2.0,3104.06,3106.06,106411,58384,0.196,93,Declining
2024-07,2024,Q3,Kendrick Lamar,Hip-Hop,Argentina,Latam,3159164,1010932,2148232,3.61,2535.52,2539.13,97929,90085,0.252,100,Rising
2024-07,2024,Q3,Frank Ocean,R&B,Chile,Latam,3022530,1027660,1994870,3.37,2047.11,2050.48,186607,52110,0.122,100,Rising
2024-07,2024,Q3,Dua Lipa,Pop,Chile,Latam,4768993,1621457,3147536,6.05,6209.48,6215.53,175864,132523,0.083,100,Rising
2024-07,2024,Q3,Paramore,Rock,Chile,Latam,2233141,759267,1473874,2.75,1513.22,1515.97,121512,79355,0.293,59,Stable
2024-07,2024,Q3,Kendrick Lamar,Hip-Hop,Chile,Latam,2466999,838779,1628220,2.68,3789.51,3792.19,64531,69547,0.138,100,Rising
2024-07,2024,Q3,Stray Kids,K-Pop,Chile,Latam,1453650,494241,959409,1.78,2282.66,2284.44,48781,68190,0.248,55,Declining
2024-07,2024,Q3,Calvin Harris,Electronic,Chile,Latam,1278265,434610,843655,1.74,1515.24,1516.98,90208,56745,0.151,77,Rising
2024-07,2024,Q3,Billie Eilish,Pop,Chile,Latam,213194,72485,140709,0.28,270.88,271.16,13465,2318,0.293,83,Declining
2024-07,2024,Q3,Martin Garrix,Electronic,Chile,Latam,4551711,1547581,3004130,5.12,6154.18,6159.3,120713,199349,0.209,100,Rising
2024-07,2024,Q3,Wizkid,Afrobeats,Chile,Latam,2102095,714712,1387383,2.43,2025.8,2028.23,113973,99850,0.267,66,Rising
2024-07,2024,Q3,Asake,Afrobeats,Chile,Latam,1155835,392983,762852,1.57,1055.77,1057.34,92442,15067,0.273,46,Rising
2024-07,2024,Q3,Karol G,Latin,Chile,Latam,6737020,2290586,4446434,8.31,8212.51,8220.82,523816,103842,0.208,100,Rising
2024-07,2024,Q3,Taylor Swift,Pop,Chile,Latam,1553539,528203,1025336,1.84,2519.48,2521.32,110562,20909,0.33,100,Stable
2024-08,2024,Q3,21 Savage,Hip-Hop,Netherlands,Europe,3325371,2261252,1064119,23.84,1336.23,1360.07,150314,145016,0.198,72,Declining
2024-08,2024,Q3,Travis Scott,Hip-Hop,Netherlands,Europe,3727506,2534704,1192802,27.15,1767.88,1795.03,260115,97435,0.192,100,Declining
2024-08,2024,Q3,Ariana Grande,Pop,Netherlands,Europe,2389335,1624747,764588,14.45,2150.93,2165.38,150740,27293,0.237,100,Stable
2024-08,2024,Q3,Aespa,K-Pop,Netherlands,Europe,1777991,1209033,568958,12.41,922.03,934.44,61762,19382,0.17,100,Rising
2024-08,2024,Q3,The Weeknd,R&B/Pop,Netherlands,Europe,3742531,2544921,1197610,23.95,1844.0,1867.95,138419,182609,0.09,100,Rising
2024-08,2024,Q3,Calvin Harris,Electronic,Netherlands,Europe,12788221,8695990,4092231,85.0,11731.66,11816.66,392908,332380,0.347,100,Rising
2024-08,2024,Q3,Rema,Afrobeats,Netherlands,Europe,4471873,3040873,1431000,30.18,2222.11,2252.29,173522,109208,0.172,100,Rising
2024-08,2024,Q3,Arctic Monkeys,Rock,Netherlands,Europe,1200115,816078,384037,8.56,448.36,456.92,78730,56173,0.149,100,Rising
2024-08,2024,Q3,Newjeans,K-Pop,Netherlands,Europe,2275685,1547465,728220,14.47,1293.09,1307.56,178632,52236,0.117,66,Stable
2024-08,2024,Q3,Post Malone,Hip-Hop,Netherlands,Europe,1486140,1010575,475565,11.41,574.56,585.97,98030,20410,0.133,84,Declining
2024-08,2024,Q3,Bts,K-Pop,Netherlands,Europe,4069183,2767044,1302139,27.91,3748.62,3776.53,236478,127598,0.159,71,Stable
2024-08,2024,Q3,Nicki Minaj,Hip-Hop,Netherlands,Europe,3770810,2564150,1206660,23.09,3244.01,3267.1,257590,147641,0.093,100,Stable
2024-08,2024,Q3,Harry Styles,Pop,United Kingdom,Europe,7202310,4681501,2520809,40.13,3985.4,4025.53,202939,138652,0.22,100,Stable
2024-08,2024,Q3,Travis Scott,Hip-Hop,United Kingdom,Europe,4184702,2720056,1464646,25.43,2938.28,2963.71,234966,99661,0.308,100,Declining
2024-08,2024,Q3,Ariana Grande,Pop,United Kingdom,Europe,5867949,3814166,2053783,41.18,3895.54,3936.72,437990,199429,0.268,100,Stable
2024-08,2024,Q3,Miley Cyrus,Pop,United Kingdom,Europe,5770302,3750696,2019606,41.43,4174.48,4215.91,321210,85732,0.242,100,Stable
2024-08,2024,Q3,Sza,R&B,United Kingdom,Europe,2124135,1380687,743448,13.94,907.89,921.83,78551,74046,0.162,94,Stable
2024-08,2024,Q3,Blackpink,K-Pop,United Kingdom,Europe,7238221,4704843,2533378,47.26,4175.89,4223.15,450572,195132,0.323,100,Rising
2024-08,2024,Q3,Stray Kids,K-Pop,United Kingdom,Europe,2104416,1367870,736546,15.18,935.01,950.19,55881,50599,0.319,66,Declining
2024-08,2024,Q3,Kendrick Lamar,Hip-Hop,United Kingdom,Europe,545176,354364,190812,3.72,388.87,392.59,28476,12171,0.246,100,Rising
2024-08,2024,Q3,Drake,Hip-Hop,United Kingdom,Europe,1948587,1266581,682006,14.41,708.3,722.71,66838,58379,0.101,94,Stable
2024-08,2024,Q3,Dua Lipa,Pop,United Kingdom,Europe,12784475,8309908,4474567,89.14,8581.46,8670.6,939090,142711,0.15,100,Rising
2024-08,2024,Q3,Disclosure,Electronic,Germany,Europe,11105625,7773937,3331688,72.61,5645.72,5718.33,822501,350297,0.17,100,Rising
2024-08,2024,Q3,Rema,Afrobeats,Germany,Europe,1497654,1048357,449297,11.73,1039.59,1051.32,105977,74802,0.215,100,Rising
2024-08,2024,Q3,Burna Boy,Afrobeats,Germany,Europe,4576871,3203809,1373062,30.89,2728.7,2759.59,215129,182724,0.326,100,Rising
2024-08,2024,Q3,Nicki Minaj,Hip-Hop,Germany,Europe,3925949,2748164,1177785,26.14,2357.4,2383.54,90404,128061,0.249,100,Stable
2024-08,2024,Q3,Rauw Alejandro,Latin,Germany,Europe,4110661,2877462,1233199,26.03,2166.94,2192.97,234267,97854,0.208,97,Stable
2024-08,2024,Q3,J. Cole,Hip-Hop,Germany,Europe,1568990,1098293,470697,9.34,1184.95,1194.29,115279,35611,0.17,97,Stable
2024-08,2024,Q3,Davido,Afrobeats,Germany,Europe,596669,417668,179001,3.7,414.27,417.97,25027,22028,0.148,100,Rising
2024-08,2024,Q3,Calvin Harris,Electronic,Germany,Europe,10613544,7429480,3184064,73.96,8545.87,8619.83,565227,173891,0.249,100,Rising
2024-08,2024,Q3,Dua Lipa,Pop,Sweden,Europe,755516,543971,211545,5.51,579.3,584.81,59955,18704,0.095,100,Rising
2024-08,2024,Q3,The Weeknd,R&B/Pop,Sweden,Europe,6016005,4331523,1684482,38.83,5014.01,5052.84,140625,85296,0.214,100,Rising
2024-08,2024,Q3,Harry Styles,Pop,Sweden,Europe,1267804,912818,354986,9.48,742.17,751.65,70900,35527,0.206,100,Stable
2024-08,2024,Q3,Arctic Monkeys,Rock,Sweden,Europe,14070177,10130527,3939650,116.19,11103.58,11219.77,344978,467021,0.333,100,Rising
2024-08,2024,Q3,Kendrick Lamar,Hip-Hop,Sweden,Europe,4997632,3598295,1399337,39.14,2248.41,2287.55,230718,185366,0.107,100,Rising
2024-08,2024,Q3,Drake,Hip-Hop,Sweden,Europe,2965972,2135499,830473,22.9,1699.86,1722.76,185000,146916,0.127,77,Stable
2024-08,2024,Q3,Doja Cat,Pop,Sweden,Europe,9608808,6918341,2690467,69.6,4999.34,5068.94,222467,313108,0.081,100,Stable
2024-08,2024,Q3,Stray Kids,K-Pop,Sweden,Europe,399377,287551,111826,3.06,286.37,289.43,30473,8528,0.281,74,Declining
2024-08,2024,Q3,Newjeans,K-Pop,Sweden,Europe,1507046,1085073,421973,11.76,651.85,663.61,32176,30544,0.238,57,Stable
2024-08,2024,Q3,Ariana Grande,Pop,Sweden,Europe,3699443,2663598,1035845,27.09,1171.39,1198.48,162590,184937,0.15,100,Stable
2024-08,2024,Q3,Olivia Rodrigo,Pop,Sweden,Europe,2683753,1932302,751451,19.33,1570.22,1589.55,147617,108505,0.259,100,Rising
2024-08,2024,Q3,Giveon,R&B,France,Europe,3288500,2038870,1249630,21.3,2443.54,2464.84,256277,45817,0.1,100,Rising
2024-08,2024,Q3,Peso Pluma,Latin,France,Europe,3309311,2051772,1257539,21.32,1340.88,1362.2,258527,57109,0.154,100,Rising
2024-08,2024,Q3,Twenty One Pilots,Rock,France,Europe,1273615,789641,483974,8.75,1100.82,1109.57,48556,45547,0.299,100,Stable
2024-08,2024,Q3,H.E.R.,R&B,France,Europe,5544422,3437541,2106881,32.17,3404.42,3436.59,269053,58980,0.083,100,Rising
2024-08,2024,Q3,Tyla,Afrobeats,France,Europe,454461,281765,172696,3.0,299.57,302.57,34753,7029,0.098,100,Rising
2024-08,2024,Q3,Karol G,Latin,France,Europe,2439330,1512384,926946,17.08,2020.6,2037.68,145409,26292,0.261,100,Rising
2024-08,2024,Q3,Travis Scott,Hip-Hop,France,Europe,3799772,2355858,1443914,20.59,4189.41,4210.0,278337,91721,0.146,100,Declining
2024-08,2024,Q3,Sza,R&B,France,Europe,2938709,1821999,1116710,20.71,1838.58,1859.29,182307,99247,0.234,83,Stable
2024-08,2024,Q3,Post Malone,Hip-Hop,France,Europe,1220296,756583,463713,8.51,1061.46,1069.97,87662,15130,0.107,96,Declining
2024-08,2024,Q3,Tyla,Afrobeats,Ireland,Europe,6183016,3957130,2225886,40.1,2270.23,2310.33,489681,251520,0.178,100,Rising
2024-08,2024,Q3,Post Malone,Hip-Hop,Ireland,Europe,2574335,1647574,926761,17.06,2340.65,2357.71,73746,110333,0.164,100,Declining
2024-08,2024,Q3,The Weeknd,R&B/Pop,Ireland,Europe,6410846,4102941,2307905,42.72,5462.21,5504.93,506624,204136,0.283,100,Rising
2024-08,2024,Q3,21 Savage,Hip-Hop,Ireland,Europe,942644,603292,339352,6.49,753.68,760.17,31363,24468,0.274,74,Declining
2024-08,2024,Q3,Karol G,Latin,Ireland,Europe,4512849,2888223,1624626,29.36,2949.11,2978.47,186541,222993,0.091,100,Rising
2024-08,2024,Q3,Travis Scott,Hip-Hop,Ireland,Europe,4865416,3113866,1751550,28.26,4850.55,4878.81,206627,227146,0.346,100,Declining
2024-08,2024,Q3,Bad Bunny,Latin,Ireland,Europe,3391807,2170756,1221051,24.03,2197.95,2221.98,199774,167078,0.132,82,Stable
2024-08,2024,Q3,Giveon,R&B,Ireland,Europe,4308497,2757438,1551059,28.8,3634.3,3663.1,170089,206577,0.29,100,Rising
2024-08,2024,Q3,Blackpink,K-Pop,Spain,Europe,4751267,2613196,2138071,25.42,4452.88,4478.3,367681,224518,0.346,100,Rising
2024-08,2024,Q3,Twenty One Pilots,Rock,Spain,Europe,1366651,751658,614993,6.42,629.81,636.23,100543,15773,0.17,100,Stable
2024-08,2024,Q3,Stray Kids,K-Pop,Spain,Europe,2448332,1346582,1101750,14.09,1801.68,1815.77,126901,86178,0.163,65,Declining
2024-08,2024,Q3,Harry Styles,Pop,Spain,Europe,3053309,1679319,1373990,19.1,1892.02,1911.12,143639,55415,0.262,100,Stable
2024-08,2024,Q3,Rauw Alejandro,Latin,Spain,Europe,2667260,1466993,1200267,13.24,1353.79,1367.03,167743,110354,0.31,100,Stable
2024-08,2024,Q3,Miley Cyrus,Pop,Spain,Europe,1354102,744756,609346,6.95,1730.07,1737.02,68384,59801,0.287,100,Stable
2024-08,2024,Q3,Nicki Minaj,Hip-Hop,Spain,Europe,3200172,1760094,1440078,19.4,2704.77,2724.17,111621,41275,0.196,100,Stable
2024-08,2024,Q3,Calvin Harris,Electronic,Spain,Europe,5431792,2987485,2444307,29.11,7219.79,7248.9,147979,141291,0.154,100,Rising
2024-08,2024,Q3,Kendrick Lamar,Hip-Hop,Italy,Europe,1523654,792300,731354,7.71,1271.19,1278.9,106145,20769,0.12,100,Rising
2024-08,2024,Q3,Bad Bunny,Latin,Italy,Europe,3354068,1744115,1609953,18.84,4465.23,4484.07,162805,76859,0.276,95,Stable
2024-08,2024,Q3,Rema,Afrobeats,Italy,Europe,2189818,1138705,1051113,11.57,2875.02,2886.59,111344,97453,0.23,86,Rising
2024-08,2024,Q3,Ed Sheeran,Pop,Italy,Europe,5022015,2611447,2410568,26.81,3424.09,3450.9,356753,224536,0.297,100,Rising
2024-08,2024,Q3,Bts,K-Pop,Italy,Europe,1076988,560033,516955,5.92,811.51,817.43,57717,36710,0.175,79,Stable
2024-08,2024,Q3,Travis Scott,Hip-Hop,Italy,Europe,2232696,1161001,1071695,10.84,2909.8,2920.64,164179,53144,0.177,90,Declining
2024-08,2024,Q3,Martin Garrix,Electronic,Italy,Europe,14466581,7522622,6943959,75.57,7079.01,7154.58,379271,600928,0.185,100,Rising
2024-08,2024,Q3,Asake,Afrobeats,Italy,Europe,2286362,1188908,1097454,11.47,3236.1,3247.57,47855,88831,0.336,78,Rising
2024-08,2024,Q3,Lil Baby,Hip-Hop,Italy,Europe,1169722,608255,561467,5.9,1173.81,1179.71,55529,46124,0.261,59,Declining
2024-08,2024,Q3,Fred Again..,Electronic,Italy,Europe,796091,413967,382124,3.84,583.07,586.91,31713,27619,0.306,100,Declining
2024-08,2024,Q3,Davido,Afrobeats,Italy,Europe,6239553,3244567,2994986,30.71,4925.32,4956.03,250748,266689,0.295,100,Rising
2024-08,2024,Q3,Dua Lipa,Pop,United States,Americas,12056354,6992685,5063669,75.42,10748.11,10823.53,947829,425329,0.24,100,Rising
2024-08,2024,Q3,Frank Ocean,R&B,United States,Americas,7220477,4187876,3032601,50.23,6884.98,6935.21,227991,289606,0.216,100,Rising
2024-08,2024,Q3,Imagine Dragons,Rock,United States,Americas,4890368,2836413,2053955,31.15,5172.17,5203.32,102979,136356,0.084,100,Stable
2024-08,2024,Q3,Harry Styles,Pop,United States,Americas,11709382,6791441,4917941,74.31,14011.94,14086.25,715683,483481,0.237,100,Stable
2024-08,2024,Q3,Lil Baby,Hip-Hop,United States,Americas,8418346,4882640,3535706,53.06,5369.38,5422.44,577698,200911,0.245,100,Declining
2024-08,2024,Q3,Ed Sheeran,Pop,United States,Americas,5638530,3270347,2368183,35.39,4965.41,5000.8,417078,235757,0.34,100,Rising
